"","county","state","trumptwoparty","median_house_inc","median_age","pct_female","pct_white","pct_black","pct_hispanic","pct_evangelical","unemployment","pct_manufacturing","pct_uninsured","pct_male_married","pct_female_married","pct_no_hs","pct_hs","pct_some_coll","pct_ba","pct_grad","pct_vet","pct_foreign_born","logtotalvotes"
"1005","Lafourche Parish, Louisiana","LA",79.141694,51.03,36.599998,0.509,0.76999998,0.133,0.043000001,0.071999997,0.07,0.116,0.145,0.51599997,0.47400001,0.255,0.391,0.199,0.102,0.052000001,0.055,0.033,10.636936
"1006","LaSalle Parish, Louisiana","LA",90.607047,37.31,38.599998,0.48300001,0.83200002,0.112,0.039000001,0.54500002,0.063000001,0.037999999,0.161,0.52200001,0.52399999,0.219,0.43599999,0.228,0.086000003,0.030999999,0.078000002,0.028000001,8.7901173
"1007","Lincoln Parish, Louisiana","LA",60.224986,33.467,27.4,0.514,0.53299999,0.40400001,0.027000001,0.41800001,0.119,0.07,0.16500001,0.36500001,0.336,0.133,0.27700001,0.234,0.208,0.148,0.068999998,0.041000001,9.8346195
"1008","Livingston Parish, Louisiana","LA",87.538999,58.251,35.299999,0.509,0.88700002,0.061000001,0.033,0.26100001,0.07,0.105,0.149,0.54699999,0.49900001,0.15800001,0.40200001,0.257,0.14300001,0.039999999,0.090999998,0.018999999,10.963532
"1009","Madison Parish, Louisiana","LA",41.25455,23.854,34.599998,0.50099999,0.35100001,0.62,0.017999999,0.40700001,0.169,0.056000002,0.33500001,0.361,0.331,0.243,0.396,0.24699999,0.078000002,0.035999998,0.056000002,0.0049999999,8.4621029
"1010","Morehouse Parish, Louisiana","LA",55.777645,28.003,39.299999,0.52200001,0.498,0.47299999,0.012,0.61299998,0.079999998,0.125,0.18700001,0.44800001,0.41299999,0.20900001,0.435,0.229,0.093000002,0.034000002,0.093999997,0.0049999999,9.3802519
"1011","Natchitoches Parish, Louisiana","LA",55.660379,31.345,33.799999,0.523,0.53399998,0.405,0.021,0.331,0.122,0.138,0.171,0.43099999,0.38299999,0.17299999,0.33700001,0.28600001,0.115,0.089000002,0.077,0.013,9.7184219
"1012","Orleans Parish, Louisiana","LA",15.34671,36.792,35.400002,0.52200001,0.308,0.58999997,0.055,0.15700001,0.103,0.039999999,0.162,0.32300001,0.28,0.148,0.23199999,0.26699999,0.2,0.153,0.061000001,0.059,12.01861
"1013","Ouachita Parish, Louisiana","LA",63.078505,37.754,34.700001,0.52100003,0.58700001,0.37200001,0.021,0.42399999,0.079999998,0.066,0.193,0.44800001,0.39300001,0.156,0.329,0.27500001,0.15899999,0.081,0.082000002,0.016000001,11.127513
"1014","Plaquemines Parish, Louisiana","LA",67.33678,50.314,36.5,0.505,0.66500002,0.207,0.059999999,0.13600001,0.046999998,0.097000003,0.12,0.55500001,0.491,0.199,0.39300001,0.266,0.102,0.041000001,0.089000002,0.057,9.2660589
"1015","Pointe Coupee Parish, Louisiana","LA",58.763957,43.825,42.599998,0.52200001,0.602,0.359,0.024,0.23999999,0.082999997,0.097999997,0.15800001,0.48699999,0.42300001,0.19599999,0.417,0.25400001,0.097000003,0.037,0.071000002,0.015,9.3725443
"1016","Rapides Parish, Louisiana","LA",66.770649,40.734,37.400002,0.51700002,0.61699998,0.31900001,0.028000001,0.37799999,0.086000003,0.079000004,0.154,0.465,0.41999999,0.16500001,0.37,0.28099999,0.116,0.068000004,0.102,0.028999999,10.948066
"1017","Red River Parish, Louisiana","LA",55.232155,38,39.799999,0.51300001,0.57800001,0.38999999,0.015,0.62199998,0.092,0.109,0.17299999,0.46200001,0.42300001,0.228,0.44299999,0.20999999,0.086999997,0.032000002,0.075999998,0.0060000001,8.3943472
"1018","Richland Parish, Louisiana","LA",66.571367,36.421,38,0.51599997,0.61000001,0.361,0.02,0.71600002,0.096000001,0.071999997,0.30000001,0.51899999,0.47400001,0.212,0.41,0.233,0.093999997,0.050000001,0.068000004,0.003,9.1692057
"1019","Sabine Parish, Louisiana","LA",82.227093,38.828,41.5,0.50300002,0.68400002,0.167,0.037,0.56300002,0.106,0.097999997,0.178,0.52999997,0.50599998,0.176,0.41999999,0.26300001,0.092,0.050000001,0.108,0.015,9.1888103
"1020","St. Bernard Parish, Louisiana","LA",67.361981,42.753,33,0.50300002,0.64899999,0.212,0.096000001,0.097999997,0.122,0.093999997,0.13500001,0.44400001,0.417,0.185,0.40900001,0.28099999,0.098999999,0.026000001,0.050999999,0.052999999,9.6687145
"1021","St. Charles Parish, Louisiana","LA",66.008735,59.99,37.200001,0.51200002,0.65700001,0.26100001,0.056000002,0.090000004,0.077,0.123,0.13500001,0.51800001,0.458,0.127,0.36700001,0.30399999,0.149,0.055,0.079999998,0.037,10.173209
"1022","St. Helena Parish, Louisiana","LA",42.683759,35.437,39.200001,0.514,0.44400001,0.52700001,0.001,0.31,0.14399999,0.13,0.205,0.43399999,0.41299999,0.20200001,0.45699999,0.241,0.056000002,0.043000001,0.067000002,0.0089999996,8.6934967
"1023","St. James Parish, Louisiana","LA",45.949131,51.107,38.799999,0.51800001,0.479,0.5,0.015,0.205,0.11,0.22400001,0.13600001,0.498,0.43900001,0.15800001,0.44800001,0.252,0.1,0.041999999,0.075999998,0.0070000002,9.3997202
"1024","St. John the Baptist Parish, Louisiana","LA",37.41473,50.921,36,0.514,0.38,0.542,0.052999999,0.097000003,0.092,0.13699999,0.142,0.47499999,0.421,0.17299999,0.375,0.28600001,0.115,0.050000001,0.075000003,0.032000002,9.9399643
"1025","St. Landry Parish, Louisiana","LA",56.077081,32.625,36.599998,0.51999998,0.551,0.40799999,0.018999999,0.125,0.061000001,0.052000001,0.154,0.45199999,0.41299999,0.23899999,0.44499999,0.189,0.090000004,0.037,0.061000001,0.0099999998,10.59606
"1026","St. Martin Parish, Louisiana","LA",67.118818,42.794,36.700001,0.50800002,0.64700001,0.296,0.025,0.048999999,0.071999997,0.092,0.14399999,0.51800001,0.47400001,0.21600001,0.421,0.23,0.093999997,0.037999999,0.057999998,0.017999999,10.15619
"1027","St. Mary Parish, Louisiana","LA",64.076936,40.781,37.700001,0.50700003,0.565,0.31099999,0.061999999,0.228,0.122,0.118,0.189,0.44800001,0.412,0.248,0.43399999,0.207,0.079000004,0.032000002,0.074000001,0.046999998,10.037888
"1028","St. Tammany Parish, Louisiana","LA",76.636153,62.137,39.799999,0.514,0.79500002,0.117,0.052000001,0.154,0.075999998,0.059999999,0.123,0.56400001,0.523,0.115,0.27000001,0.30899999,0.20299999,0.103,0.103,0.035,11.731194
"1029","Tangipahoa Parish, Louisiana","LA",66.799772,41.302,34.400002,0.51499999,0.639,0.296,0.037999999,0.255,0.107,0.088,0.169,0.46700001,0.42199999,0.183,0.35600001,0.26800001,0.134,0.059,0.078000002,0.021,10.866967
"1030","Tensas Parish, Louisiana","LA",47.016707,22.94,43,0.51700002,0.417,0.56099999,0.017000001,0.53100002,0.156,0.037,0.32100001,0.35100001,0.32600001,0.206,0.456,0.235,0.071000002,0.030999999,0.090999998,0.0040000002,7.8430638
"1031","Terrebonne Parish, Louisiana","LA",74.945378,47.826,35.200001,0.50599998,0.67900002,0.184,0.046,0.114,0.055,0.083999999,0.17299999,0.49700001,0.45899999,0.229,0.40000001,0.235,0.097999997,0.039000001,0.07,0.035,10.689578
"1032","Union Parish, Louisiana","LA",74.763203,34.992,41.700001,0.50700003,0.68099999,0.25799999,0.043000001,0.53299999,0.077,0.12,0.15899999,0.54100001,0.463,0.164,0.449,0.27000001,0.082000002,0.035,0.093999997,0.02,9.2959671
"1033","Vermilion Parish, Louisiana","LA",80.509633,45.374,36.700001,0.51700002,0.78799999,0.141,0.029999999,0.061999999,0.085000001,0.071999997,0.145,0.50999999,0.46200001,0.23800001,0.41,0.229,0.096000001,0.028000001,0.077,0.027000001,10.151597
"1034","Vernon Parish, Louisiana","LA",83.484137,46.312,30,0.477,0.70499998,0.139,0.090000004,0.29699999,0.075000003,0.044,0.123,0.55299997,0.54699999,0.125,0.35800001,0.32499999,0.13600001,0.056000002,0.204,0.039999999,9.7191439
"1035","Washington Parish, Louisiana","LA",68.807542,30.705,39.200001,0.509,0.65899998,0.301,0.02,0.53899997,0.15000001,0.075999998,0.17299999,0.491,0.44600001,0.23100001,0.405,0.23999999,0.082999997,0.039999999,0.109,0.015,9.8324213
"1036","Webster Parish, Louisiana","LA",64.835411,33.681,40.900002,0.514,0.62599999,0.33899999,0.017999999,0.456,0.075999998,0.111,0.183,0.46599999,0.41600001,0.198,0.405,0.257,0.11,0.029999999,0.098999999,0.0080000004,9.8061504
"1037","West Baton Rouge Parish, Louisiana","LA",56.271327,53.703,35.400002,0.50700003,0.57499999,0.377,0.027000001,0.206,0.064999998,0.156,0.118,0.47400001,0.46799999,0.15099999,0.39199999,0.25999999,0.141,0.057,0.064000003,0.016000001,9.4503021
"1038","West Carroll Parish, Louisiana","LA",84.738529,31.926,39.700001,0.49700001,0.796,0.167,0.028999999,0.78600001,0.119,0.064999998,0.33700001,0.456,0.47600001,0.25,0.44,0.199,0.068000004,0.043000001,0.074000001,0.0089999996,8.4677925
"1039","West Feliciana Parish, Louisiana","LA",60.127705,56.685,40.400002,0.336,0.51700002,0.45699999,0.015,0.31400001,0.085000001,0.089000002,0.115,0.32699999,0.433,0.214,0.33700001,0.23199999,0.148,0.068000004,0.085000001,0.0060000001,8.6654406
"1040","Winn Parish, Louisiana","LA",73.704416,31.087,41.299999,0.47099999,0.653,0.32600001,0.0060000001,0.60799998,0.063000001,0.13600001,0.177,0.44,0.50300002,0.21600001,0.41999999,0.23899999,0.079000004,0.046,0.071999997,0.0020000001,8.7596684
"1041","Androscoggin County, Maine","ME",55.09212,47.537,40.599998,0.50999999,0.91500002,0.013,0.017000001,0.050000001,0.071999997,0.118,0.090000004,0.509,0.472,0.114,0.37200001,0.31099999,0.139,0.064000003,0.114,0.028999999,10.954274
"1042","Aroostook County, Maine","ME",59.233356,36.923,46.599998,0.50599998,0.94599998,0.0070000002,0.011,0.061999999,0.075000003,0.092,0.107,0.55699998,0.52499998,0.134,0.38999999,0.30399999,0.121,0.050999999,0.116,0.046,10.48788
"1043","Cumberland County, Maine","ME",35.938826,60.051,41.900002,0.514,0.91100001,0.026000001,0.018999999,0.046,0.054000001,0.071999997,0.082999997,0.51599997,0.47400001,0.056000002,0.241,0.27399999,0.273,0.156,0.092,0.061000001,12.081676
"1044","Franklin County, Maine","ME",53.014314,42.811,44.900002,0.509,0.96100003,0.0040000002,0.012,0.054000001,0.077,0.108,0.111,0.546,0.48199999,0.078000002,0.36899999,0.29699999,0.164,0.092,0.12,0.023,9.7422619
"1045","Hancock County, Maine","ME",45.928162,47.03,47.400002,0.51200002,0.954,0.0049999999,0.013,0.045000002,0.077,0.056000002,0.142,0.56,0.52200001,0.063000001,0.331,0.27900001,0.20100001,0.126,0.117,0.029999999,10.404808
"1046","Kennebec County, Maine","ME",51.945817,46.917,44,0.51499999,0.95099998,0.0080000004,0.014,0.041000001,0.077,0.077,0.088,0.51499999,0.47799999,0.085000001,0.35600001,0.308,0.153,0.097000003,0.114,0.024,11.133289
"1047","Knox County, Maine","ME",42.381746,50.693,47.200001,0.505,0.95899999,0.0060000001,0.012,0.050999999,0.057,0.082000002,0.12899999,0.52700001,0.50300002,0.07,0.34799999,0.27000001,0.206,0.106,0.12,0.028000001,10.083389
"1048","Lincoln County, Maine","ME",48.712942,50.462,49.799999,0.51200002,0.96399999,0.001,0.0089999996,0.035,0.041999999,0.097999997,0.119,0.54699999,0.52399999,0.072999999,0.32100001,0.294,0.18700001,0.126,0.119,0.030999999,10.009513
"1049","Oxford County, Maine","ME",57.068998,40.63,45.700001,0.505,0.958,0.0040000002,0.011,0.050999999,0.092,0.125,0.114,0.495,0.46700001,0.089000002,0.456,0.27399999,0.119,0.061999999,0.121,0.018999999,10.373553
"1050","Penobscot County, Maine","ME",55.626124,44.271,41.299999,0.50700003,0.94199997,0.0080000004,0.012,0.063000001,0.078000002,0.057999998,0.112,0.49000001,0.46900001,0.092,0.34900001,0.31400001,0.156,0.088,0.109,0.026000001,11.33731
"1051","Piscataquis County, Maine","ME",63.476068,37.495,49.799999,0.50199997,0.95700002,0.003,0.012,0.044,0.105,0.182,0.131,0.542,0.51499999,0.114,0.405,0.30700001,0.119,0.056000002,0.139,0.016000001,9.1409903
"1052","Sagadahoc County, Maine","ME",46.594551,53.298,45.200001,0.51899999,0.94800001,0.0070000002,0.015,0.057,0.057,0.14,0.082999997,0.56699997,0.51999998,0.064000003,0.31600001,0.29800001,0.208,0.113,0.13600001,0.024,10.01485
"1053","Somerset County, Maine","ME",62.148458,40.066,44.900002,0.50800002,0.96100003,0.003,0.0099999998,0.081,0.094999999,0.138,0.118,0.52100003,0.505,0.121,0.41299999,0.31200001,0.107,0.046999998,0.124,0.016000001,10.190882
"1054","Waldo County, Maine","ME",49.85109,44.082,45,0.509,0.96100003,0.0040000002,0.011,0.048999999,0.075000003,0.090999998,0.117,0.56,0.51599997,0.078000002,0.34,0.278,0.191,0.112,0.123,0.025,10.06352
"1055","Washington County, Maine","ME",61.053491,38.083,46.799999,0.50700003,0.90499997,0.0049999999,0.017000001,0.083999999,0.097999997,0.082999997,0.131,0.51499999,0.505,0.123,0.38299999,0.29300001,0.13600001,0.064999998,0.131,0.035,9.706316
"1056","York County, Maine","ME",47.551712,57.919,44.099998,0.514,0.949,0.0070000002,0.016000001,0.027000001,0.059,0.126,0.090000004,0.54400003,0.50999999,0.077,0.31600001,0.301,0.204,0.102,0.114,0.032000002,11.665312
"1057","Allegany County, Maryland","MD",72.979927,40.551,41.5,0.479,0.87599999,0.079000004,0.016000001,0.139,0.1,0.071999997,0.072999999,0.42899999,0.456,0.117,0.41999999,0.28999999,0.092,0.082000002,0.105,0.023,10.330519
"1058","Anne Arundel County, Maryland","MD",48.800743,89.86,38.400002,0.505,0.70700002,0.155,0.068999998,0.064000003,0.059,0.050999999,0.064000003,0.53200001,0.50199997,0.083999999,0.25,0.28299999,0.22499999,0.15800001,0.126,0.081,12.506477
"1059","Baltimore County, Maryland","MD",40.631005,67.095,39.099998,0.52700001,0.60299999,0.26699999,0.048,0.064999998,0.068999998,0.057,0.081,0.49700001,0.43099999,0.093999997,0.27200001,0.26800001,0.20900001,0.156,0.082000002,0.115,12.875649
"1060","Calvert County, Maryland","MD",58.953625,95.828,40.599998,0.50599998,0.792,0.126,0.033,0.075999998,0.075999998,0.041000001,0.061000001,0.54400003,0.51099998,0.067000002,0.315,0.32600001,0.17399999,0.117,0.131,0.028000001,10.766546
"1061","Caroline County, Maryland","MD",70.030648,52.465,40.099998,0.51499999,0.77200001,0.13600001,0.061000001,0.108,0.088,0.090999998,0.113,0.51899999,0.48699999,0.17200001,0.40700001,0.266,0.097000003,0.057999998,0.098999999,0.039999999,9.5548515
"1062","Carroll County, Maryland","MD",68.664336,85.385,42.200001,0.50599998,0.90399998,0.032000002,0.028999999,0.082000002,0.046,0.074000001,0.046999998,0.58600003,0.54900002,0.079000004,0.30599999,0.28400001,0.208,0.122,0.093999997,0.035999998,11.427891
"1063","Cecil County, Maryland","MD",67.895949,66.396,40.099998,0.50300002,0.861,0.066,0.039000001,0.101,0.075000003,0.097999997,0.079000004,0.54400003,0.50700003,0.121,0.37799999,0.28099999,0.139,0.081,0.098999999,0.029999999,10.720378
"1064","Charles County, Maryland","MD",34.172502,90.607,37.700001,0.51700002,0.454,0.41800001,0.050000001,0.074000001,0.063000001,0.027000001,0.052999999,0.52899998,0.47400001,0.077,0.322,0.32699999,0.17200001,0.102,0.139,0.057,11.268341
"1065","Dorchester County, Maryland","MD",57.395279,47.093,43.799999,0.52200001,0.648,0.27700001,0.043000001,0.113,0.104,0.116,0.085000001,0.51300001,0.449,0.15000001,0.38299999,0.264,0.121,0.081,0.112,0.039999999,9.6306944
"1066","Frederick County, Maryland","MD",51.29261,83.7,39.099998,0.50700003,0.75999999,0.086999997,0.081,0.086000003,0.057999998,0.059999999,0.068000004,0.56800002,0.52700001,0.075999998,0.252,0.28200001,0.23199999,0.15800001,0.096000001,0.097000003,11.74147
"1067","Garrett County, Maryland","MD",80.761451,45.432,44.5,0.505,0.96700001,0.0060000001,0.0089999996,0.141,0.07,0.075000003,0.107,0.57999998,0.55000001,0.116,0.42199999,0.271,0.102,0.089000002,0.094999999,0.015,9.5475979
"1068","Harford County, Maryland","MD",62.31941,80.465,40.099998,0.51099998,0.77600002,0.12899999,0.039999999,0.085000001,0.064000003,0.068000004,0.050000001,0.57099998,0.52499998,0.071000002,0.28099999,0.30899999,0.20200001,0.13699999,0.107,0.054000001,11.803144
"1069","Howard County, Maryland","MD",31.638914,110.238,38.799999,0.50999999,0.56099999,0.178,0.063000001,0.061999999,0.048999999,0.052000001,0.059999999,0.60399997,0.55699998,0.048,0.142,0.20299999,0.30700001,0.29899999,0.079999998,0.191,11.996542
"1070","Kent County, Maryland","MD",51.592422,58.147,46.200001,0.52899998,0.78399998,0.15099999,0.043000001,0.086999997,0.071999997,0.082999997,0.079000004,0.51200002,0.433,0.13,0.33199999,0.23899999,0.164,0.13600001,0.107,0.037999999,9.2124386
"1071","Montgomery County, Maryland","MD",20.576152,99.435,38.5,0.51899999,0.46599999,0.171,0.183,0.064999998,0.061000001,0.029999999,0.103,0.56599998,0.50099999,0.088,0.14,0.193,0.266,0.31299999,0.059,0.32600001,13.07919
"1072","Prince George's County, Maryland","MD",8.7064162,74.26,35.799999,0.51899999,0.14300001,0.62599999,0.162,0.133,0.086999997,0.022,0.138,0.41499999,0.35800001,0.14399999,0.26100001,0.285,0.18099999,0.13,0.086000003,0.212,12.874888
"1073","Queen Anne's County, Maryland","MD",68.06457,85.963,43.5,0.50599998,0.86799997,0.074000001,0.034000002,0.057,0.052999999,0.061000001,0.050999999,0.59600002,0.55199999,0.086000003,0.29899999,0.26499999,0.21600001,0.134,0.103,0.035999998,10.185767
"1074","St. Mary's County, Maryland","MD",62.045157,86.987,36.299999,0.50099999,0.75599998,0.141,0.045000002,0.057999998,0.048,0.045000002,0.064000003,0.55500001,0.523,0.093999997,0.30599999,0.29499999,0.176,0.13,0.146,0.044,10.816613
"1075","Somerset County, Maryland","MD",56.002939,35.154,37,0.45500001,0.51700002,0.414,0.035999998,0.107,0.082000002,0.048999999,0.106,0.31099999,0.338,0.19499999,0.43200001,0.22499999,0.090999998,0.057,0.090999998,0.050999999,9.2002897
"1076","Talbot County, Maryland","MD",55.343962,58.228,49,0.52899998,0.78200001,0.117,0.059999999,0.102,0.067000002,0.054000001,0.097000003,0.58999997,0.495,0.115,0.27900001,0.26699999,0.182,0.15700001,0.121,0.057999998,9.9307623
"1077","Washington County, Maryland","MD",65.990633,56.228,40.400002,0.49000001,0.815,0.097000003,0.039999999,0.126,0.085000001,0.086999997,0.083999999,0.49700001,0.491,0.133,0.38100001,0.287,0.123,0.075999998,0.104,0.050000001,11.097274
"1078","Wicomico County, Maryland","MD",55.153054,52.278,35.5,0.52399999,0.64999998,0.23999999,0.048999999,0.134,0.088,0.096000001,0.1,0.479,0.419,0.121,0.31900001,0.27500001,0.163,0.121,0.092,0.082999997,10.658364
"1079","Worcester County, Maryland","MD",63.828206,56.773,49.099998,0.514,0.80000001,0.139,0.033,0.115,0.098999999,0.046999998,0.094999999,0.52999997,0.486,0.108,0.31600001,0.27399999,0.18799999,0.114,0.115,0.046,10.249662
"1080","Baltimore city, Maryland","MD",11.060743,42.241,34.599998,0.52899998,0.28099999,0.62300003,0.046,0.122,0.131,0.046999998,0.103,0.29499999,0.241,0.175,0.29800001,0.241,0.153,0.134,0.066,0.077,12.3859
"1081","Barnstable County, Massachusetts","MA",42.756206,63.251,51.299999,0.52399999,0.91100001,0.025,0.026000001,0.028999999,0.07,0.037,0.044,0.56199998,0.505,0.048999999,0.249,0.301,0.23,0.17,0.112,0.068000004,11.834371
"1082","Berkshire County, Massachusetts","MA",27.808696,49.956,45.799999,0.51700002,0.89700001,0.027000001,0.039000001,0.017000001,0.089000002,0.086000003,0.030999999,0.477,0.43700001,0.093000002,0.317,0.27399999,0.178,0.138,0.094999999,0.056000002,11.105078
"1083","Bristol County, Massachusetts","MA",44.872609,56.842,40.599998,0.51599997,0.84200001,0.033,0.068000004,0.027000001,0.090000004,0.116,0.037999999,0.49200001,0.43900001,0.17200001,0.30199999,0.26699999,0.16599999,0.093000002,0.072999999,0.123,12.455608
"1084","Dukes County, Massachusetts","MA",22.772823,64.222,45.900002,0.505,0.921,0.030999999,0.0080000004,0.043000001,0.052000001,0.041000001,0.081,0.47400001,0.47099999,0.068000004,0.23100001,0.29800001,0.25099999,0.152,0.052999999,0.097000003,9.380168
"1085","Essex County, Massachusetts","MA",38.01063,69.068,40.599998,0.51899999,0.736,0.028999999,0.182,0.022,0.077,0.11,0.037999999,0.51300001,0.46200001,0.107,0.26199999,0.25600001,0.223,0.152,0.067000002,0.154,12.881028
"1086","Franklin County, Massachusetts","MA",29.74571,55.221,45.099998,0.51099998,0.91600001,0.011,0.035999998,0.025,0.067000002,0.104,0.034000002,0.49700001,0.45699999,0.078000002,0.271,0.29800001,0.18799999,0.164,0.097000003,0.048999999,10.584841
"1087","Hampden County, Massachusetts","MA",41.137105,50.461,38.599998,0.51800001,0.65399998,0.078000002,0.227,0.043000001,0.1,0.114,0.039000001,0.449,0.39700001,0.152,0.308,0.28299999,0.156,0.102,0.085000001,0.089000002,12.251696
"1088","Hampshire County, Massachusetts","MA",28.241119,61.368,35.900002,0.53200001,0.84899998,0.026000001,0.050999999,0.011,0.071999997,0.071000002,0.032000002,0.42500001,0.37,0.061000001,0.242,0.255,0.21600001,0.226,0.071000002,0.079000004,11.357721
"1089","Middlesex County, Massachusetts","MA",29.695618,85.118,38.5,0.51300001,0.74699998,0.046,0.072999999,0.025,0.061000001,0.098999999,0.033,0.52100003,0.484,0.075999998,0.211,0.193,0.26199999,0.25799999,0.054000001,0.198,13.603097
