state,dist,year,inc,dem_money_pct,dem_group_pct,dem_indiv_pct,dem_vote_pct
"PA",33,2002,1,98.31247,100,100,64.69131
"PA",33,2004,1,4.0736,0,1.544718,23.51857
"PA",33,2004,1,100,100,100,100
"PA",33,2006,1,65.28194,45.25031,62.19694,50.95452
"PA",33,2008,0,0,0,.0004535,31.43948
"PA",33,2008,0,77.59095,94.75311,65.26351,51.02747
"PA",33,2010,1,78.23184,99.50149,96.1948,56.23259
"PA",34,1998,0,1.902717,0,0,47.92146
"PA",34,1998,0,67.27342,92.14501,58.75142,63.61768
"PA",34,2000,0,89.67436,100,46.40108,74.41842
"PA",34,2004,1,100,100,100,100
"PA",34,2006,1,100,100,100,100
"PA",34,2006,1,5.265445,1.830463,8.265709,41.1003
"PA",34,2008,1,100,100,100,100
"PA",34,2010,1,1.731238,.9459256,1.685993,30.56928
"PA",34,2010,1,100,100,100,100
"PA",35,2000,0,100,100,100,77.09085
"PA",35,2000,1,100,100,100,100
"PA",35,2002,0,100,100,100,100
"PA",35,2004,1,100,100,100,100
"PA",35,2006,1,100,100,100,100
"PA",35,2008,0,77.41633,97.82135,47.79807,65.78094
"PA",35,2010,1,100,100,100,100
"PA",36,1998,1,100,100,100,100
"PA",36,1998,0,4.767,.7194245,.6993007,18.82942
"PA",36,2000,1,100,100,100,100
"PA",36,2002,1,100,100,100,100
"PA",36,2004,1,100,100,100,100
"PA",36,2006,1,100,100,100,100
"PA",36,2006,0,5.638206,4.43361,3.45466,34.46394
"PA",36,2008,1,100,100,100,100
"PA",36,2010,1,100,100,100,100
"PA",36,2010,1,0,0,.000694,0
"PA",37,1998,1,0,0,.0163908,0
"PA",37,2000,1,0,0,.000442,35.71171
"PA",37,2000,0,7.899222,1.330229,3.914351,25.74785
"PA",37,2002,1,0,0,.0152416,0
"PA",37,2004,1,0,0,.0073795,0
"PA",37,2004,0,9.705083,4.590298,15.33812,32.20789
"PA",37,2006,1,11.81921,6.535948,18.89411,30.16156
"PA",37,2008,1,0,0,.0067568,0
"PA",37,2008,1,1.86459,0,4.728815,34.20643
"PA",37,2010,1,0,0,.0090285,0
"PA",38,1998,0,67.70604,97.51861,77.6583,64.30347
"PA",38,2000,1,100,100,100,100
"PA",38,2002,1,100,100,100,100
"PA",38,2002,0,61.6218,99.56672,52.86882,64.93337
"PA",38,2004,1,100,100,100,100
"PA",38,2006,0,69.44155,81.41447,74.33119,70.78185
"PA",38,2008,0,95.95712,93.52605,94.90437,72.29119
"PA",38,2010,1,100,100,100,100
"PA",38,2010,1,100,100,100,100
"PA",39,1998,1,87.3791,97.84017,83.63229,63.62237
"PA",39,2000,1,76.23076,73.22675,65.29924,57.59788
"PA",39,2000,0,36.70681,45.52669,16.55715,60.08081
"PA",39,2002,0,49.11158,72.58113,34.82734,58.81693
"PA",39,2004,1,51.06782,78.76182,68.48614,47.58051
"PA",39,2004,0,84.3353,94.2623,84.72894,61.72653
"PA",39,2006,1,100,100,100,100
"PA",39,2008,0,69.91142,96.3568,78.0483,52.80475
"PA",39,2008,0,41.56284,69.0721,65.16039,45.91803
"PA",39,2010,1,63.20044,95.98707,73.86305,49.64672
"PA",40,1998,0,0,0,.0015766,0
"PA",40,1998,1,0,0,.0042121,31.11599
"PA",40,2000,1,0,0,100,0
"PA",40,2002,0,13.0593,17.88613,38.7575,29.20496
"PA",40,2002,1,0,0,.0030033,0
"PA",40,2004,1,0,0,.0013753,0
"PA",40,2006,1,0,0,.0011076,0
"PA",40,2008,1,0,0,.0040239,0
"PA",40,2010,0,30.55128,23.1426,35.43671,42.02606
"PA",40,2010,1,0,0,.0025653,0
"PA",41,1998,1,0,0,.0144907,100
"PA",41,2000,0,60.29275,77.30027,33.64564,69.67239
"PA",41,2000,0,22.4008,52.25253,37.81826,46.15107
"PA",41,2002,0,20.81339,.6504027,15.34609,32.81917
"PA",41,2004,0,35.19181,14.46384,36.68974,35.22796
"PA",41,2004,0,0,0,.0011663,100
"PA",41,2008,0,0,0,.000717,0
"PA",41,2008,1,0,0,.233247,0
"PA",41,2010,0,21.2285,9.206968,29.93517,33.85854
"PA",42,1998,1,100,100,100,100
"PA",42,1998,0,20.15435,34.58818,22.34987,39.13267
"PA",42,2000,0,26.46187,39.29284,16.52106,44.81428
"PA",42,2002,0,99.31793,99.9167,98.04223,72.30111
"PA",42,2002,0,29.43225,30.72601,21.68338,38.47284
"PA",42,2004,1,0,0,.0018683,0
"PA",42,2006,0,100,100,100,100
"PA",42,2006,0,61.70913,59.36124,35.62,58.41413
"PA",42,2008,0,95.82441,97.94289,92.15481,65.37452
"PA",42,2010,1,100,100,100,100
"PA",42,2010,0,85.1109,96.78577,74.35187,59.77745
"PA",43,1998,1,0,0,.4975124,0
"PA",43,2000,1,0,0,.2849003,0
"PA",43,2000,1,100,100,100,100
"PA",43,2002,0,0,0,.0014813,0
"PA",43,2004,1,3.96772,.755497,.9489311,24.99194
"PA",43,2004,1,100,100,100,100
"PA",43,2006,1,0,0,.0021857,0
"PA",43,2008,1,99.99999,100,100,100
"PA",43,2008,1,0,0,.001394,0
"PA",43,2010,1,0,0,.0045145,0
"PA",44,1998,0,29.71378,37.897,17.13819,38.04354
"PA",44,1998,1,0,0,.0017177,0
"PA",44,2000,1,0,0,.0013733,0
"PA",44,2002,1,0,0,.0020867,0
"PA",44,2002,0,46.18346,37.61924,33.73239,40.83085
"PA",44,2004,0,9.541316,2.523514,4.84402,41.49337
"PA",44,2006,1,1.436922,.4515961,1.491338,43.77301
"PA",44,2006,1,12.53354,11.64822,3.308949,40.27995
"PA",44,2008,0,58.83298,25.52802,39.95295,37.01411
"PA",44,2010,1,.6492156,.0469814,1.735489,37.7396
"PA",44,2010,1,2.699672,1.086321,4.016656,30.14818
"PA",45,1998,1,100,100,100,100
"PA",45,2000,1,100,100,100,100
"PA",45,2000,0,56.98993,91.51102,63.71689,61.07597
"PA",45,2002,0,88.02142,94.89914,89.49276,65.81275
"PA",45,2004,1,100,100,100,100
"PA",45,2004,1,100,100,100,100
"PA",45,2006,1,100,100,100,100
"PA",45,2008,1,100,100,100,100
"PA",45,2008,1,100,100,100,100
"PA",45,2010,0,66.65093,90.35685,25.67164,57.14555
"PA",46,1998,1,100,100,100,100
"PA",46,1998,0,98.37238,99.29007,94.48036,69.77693
"PA",46,2000,0,89.51575,100,30.42492,67.47298
"PA",46,2002,1,78.75665,97.30591,55.73544,54.56092
"PA",46,2002,1,100,100,100,100
"PA",46,2004,1,52.9872,82.74175,44.86239,52.90831
"PA",46,2006,0,81.53551,91.86434,72.45028,53.816
"PA",46,2006,1,100,100,100,100
"PA",46,2008,1,89.83551,97.64637,74.42388,63.11633
"PA",46,2010,0,43.07865,94.95194,73.0882,53.3067
"PA",46,2010,0,61.34385,94.71742,35.9042,54.07206
"PA",47,1998,0,100,100,100,70.7974
"PA",47,2000,0,70.42323,81.06589,65.28469,58.02341
"PA",47,2000,1,100,100,100,100
"PA",47,2004,1,100,100,100,100
"PA",47,2004,1,0,0,.0144886,0
"PA",47,2006,1,0,0,.0056977,0
"PA",47,2008,1,0,0,.0141523,0
"PA",47,2008,0,40.69946,52.97254,19.88162,43.30054
"PA",47,2010,1,8.363776,.4867819,16.46844,27.1988
"PA",48,1998,0,96.93807,99.28091,98.28719,73.09229
"PA",48,1998,1,28.36978,2.761551,28.49416,30.51475
"PA",48,2002,0,2.734161,.7101812,5.214385,30.48358
"PA",48,2002,0,40.26794,78.07638,18.83426,65.35757
"PA",48,2004,1,94.63355,100,91.91917,69.16857
"PA",48,2006,0,5.611074,9.341435,1.263822,36.61709
"PA",48,2008,1,100,100,100,100
"PA",48,2010,0,67.75195,92.25108,67.42315,52.48856
"PA",48,2010,1,15.38765,4.435195,39.12136,27.64058
"PA",49,1998,1,100,100,100,100
"PA",49,2000,1,53.01499,33.80819,41.5188,42.26723
"PA",49,2000,1,100,100,100,100
"PA",49,2002,1,100,100,100,100
"PA",49,2004,1,5.135058,2.467657,6.69169,34.2181
"PA",49,2004,0,92.90287,100,87.12601,69.33642
"PA",49,2006,0,89.50513,100,81.5572,63.39204
"PA",49,2008,1,100,100,100,100
"PA",49,2008,1,25.29375,12.59037,27.98831,41.9503
"PA",49,2010,1,88.81175,99.80213,89.94441,54.48827
"PA",50,1998,1,100,100,100,100
"PA",50,1998,0,9.303817,17.5039,21.09409,31.74584
"PA",50,2000,0,92.61215,98.14922,94.80609,62.44562
"PA",50,2002,0,3.903267,3.491668,9.752202,34.88769
"PA",50,2002,1,100,100,100,100
"PA",50,2004,1,100,100,100,100
"PA",50,2006,1,95.71399,99.86143,90.19909,52.7353
"PA",50,2006,0,21.76781,19.07743,3.62889,46.46949
"PA",50,2008,1,89.18458,98.84153,90.0147,54.38531
"PA",50,2010,1,81.07622,96.55148,79.19945,52.48428
"PA",51,1998,1,100,100,100,100
"PA",51,2000,1,100,100,100,100
"PA",51,2002,1,88.60751,100,100,62.9796
"PA",51,2006,0,95.19573,100,98.08542,61.79731
"PA",51,2010,1,100,100,100,100
"PA",52,1998,1,100,100,100,100
"PA",52,2000,1,100,100,100,100
"PA",52,2002,1,99.99999,100,100,100
"PA",52,2004,0,100,100,100,66.09788
"PA",52,2006,0,93.94025,95.55556,94.22647,68.21653
"PA",52,2008,1,100,100,100,100
"PA",52,2010,1,100,100,100,100
"PA",53,1998,1,2.838475,0,2.45459,25.42099
"PA",53,2000,1,4.177117,5.13638,3.925458,29.92517
"PA",53,2002,1,0,0,.0020097,0
"PA",53,2004,1,0,0,.0024854,0
"PA",53,2006,1,11.51021,5.144033,6.640763,41.05332
"PA",53,2008,1,16.66555,9.242145,19.80975,40.18634
"PA",53,2010,1,0,0,.0025819,33.12487
"PA",54,1998,0,89.90446,99.7545,82.95756,62.6886
"PA",54,2000,0,100,100,100,100
"PA",54,2002,1,100,100,100,100
"PA",54,2004,1,90.21234,90.20979,74.23498,60.19131
"PA",54,2006,1,85.0042,89.86623,87.2,58.96633
"PA",54,2008,1,100,100,100,100
"PA",54,2010,0,45.34204,71.6924,22.4129,40.24726
"PA",55,1998,1,100,100,100,100
"PA",55,2000,1,85.48612,85.89301,59.54695,74.60461
"PA",55,2002,1,100,100,100,100
"PA",55,2004,0,100,100,100,70.00828
"PA",55,2006,1,99.99999,100,100,100
"PA",55,2008,1,100,100,100,100
"PA",55,2010,1,100,100,100,100
"PA",56,1998,1,58.9326,93.31911,62.25219,59.8417
"PA",56,2000,1,77.84759,88.96635,60.68443,66.34042
"PA",56,2002,1,79.44505,88.63854,65.3436,61.70992
"PA",56,2004,0,92.12473,100,77.05925,63.05827
"PA",56,2006,1,92.5536,97.2706,85.88822,64.59029
"PA",56,2008,1,78.10516,90.46227,57.07397,59.68962
"PA",56,2010,1,56.43761,81.13597,39.79346,48.17864
"PA",57,1998,0,99.92115,100,99.7832,66.38972
"PA",57,2000,0,100,100,100,68.04422
"PA",57,2002,0,89.71132,93.49754,85.39604,53.50293
"PA",57,2004,0,77.62927,87.95715,55.716,59.79921
"PA",57,2006,0,97.48557,100,92.29881,68.41111
"PA",57,2008,0,62.51725,81.72733,75.17993,48.26737
"PA",57,2010,0,16.12671,4.646557,13.62498,27.06882
"PA",58,1998,0,83.88792,100,91.96672,73.01271
"PA",58,2000,1,100,100,100,100
"PA",58,2002,1,100,100,100,100
"PA",58,2004,1,100,100,100,100
"PA",58,2006,1,74.94382,85.79781,68.57121,65.59936
"PA",58,2008,1,100,100,100,100
"PA",58,2010,0,79.52175,94.77126,76.09511,56.10855
"PA",59,1998,1,16.41589,17.55896,22.66529,27.75918
"PA",59,2000,1,0,0,.0029733,0
"PA",59,2002,1,0,0,.0026281,0
"PA",59,2004,1,0,0,.0033347,0
"PA",59,2006,1,0,0,.0036366,0
"PA",59,2008,0,47.22849,81.42468,56.59565,39.81491
"PA",59,2010,1,0,0,.003073,0
"PA",60,1998,1,78.87866,94.25287,68.58108,66.75163
"PA",60,2000,0,47.90477,79.02506,33.36271,48.29342
"PA",60,2002,1,0,0,.0049419,0
"PA",60,2004,0,27.41943,57.81074,59.73449,38.3724
"PA",60,2006,0,2.125302,0,1.955831,29.61621
"PA",60,2008,1,0,0,.0029333,0
"PA",60,2010,0,53.57645,30.72561,42.55769,30.70596
"PA",61,1998,1,49.82683,45.94114,53.94525,37.60942
"PA",61,2000,0,15.11002,13.82501,24.82697,47.41146
"PA",61,2002,1,0,0,.0028688,36.76051
"PA",61,2004,1,5.587206,2.663116,7.606305,40.54062
"PA",61,2006,1,10.11035,1.615874,7.48757,45.18122
"PA",61,2008,0,61.28341,59.45802,54.54146,43.98417
"PA",61,2010,1,42.9533,47.37308,43.74378,40.9991
"PA",62,1998,0,62.48647,55.47945,38.86569,58.55445
"PA",62,2000,0,32.14492,48.87403,23.64413,54.24285
"PA",62,2002,0,36.46746,39.64339,25.37671,43.1546
"PA",62,2004,0,33.30092,24.00743,36.99245,43.16693
"PA",62,2006,1,8.869851,6.016768,3.610409,37.44777
"PA",62,2008,1,0,0,.0008365,0
"PA",62,2010,1,0,0,.0009162,0
"PA",63,2000,1,0,0,.019996,0
"PA",63,2002,1,0,0,.0189143,0
"PA",63,2006,1,5.43434,.6855184,8.253968,24.55825
"PA",63,2008,0,31.68009,79.24529,2.240853,33.94416
"PA",64,1998,0,40.24075,37.53351,55.24403,39.67066
"PA",64,2000,1,0,0,.3322259,0
"PA",64,2002,1,22.80412,25,3.603604,31.68122
"PA",64,2004,1,0,0,.2493766,0
"PA",64,2006,0,32.33489,18.60465,46.23901,34.0502
"PA",65,1998,1,0,0,.0071577,0
"PA",65,2000,1,0,0,.0093712,0
"PA",65,2002,0,13.76195,24.45905,22.70831,42.36745
"PA",65,2004,0,26.5353,56.24031,19.77258,36.71792
"PA",65,2006,1,0,0,.0045034,0
"PA",65,2008,1,0,0,.0027277,0
"PA",65,2010,1,0,0,.0134753,0
"PA",66,1998,1,0,0,.1233046,0
"PA",66,2000,1,0,0,.0104646,0
"PA",66,2002,0,2.040009,0,6.738943,26.76381
"PA",66,2004,1,0,0,.0005162,0
"PA",66,2006,0,2.537031,0,5.043206,40.38375
"PA",66,2008,0,.9390402,1.208996,.4203912,32.53264
"PA",66,2010,0,2.405736,0,4.680088,23.84403
"PA",67,1998,1,0,0,100,0
"PA",67,2000,1,0,0,100,0
"PA",67,2002,0,0,0,.0028601,0
"PA",67,2004,1,0,0,.01365,0
"PA",67,2006,1,0,0,.0036565,0
"PA",67,2008,1,0,0,.0030901,0
"PA",67,2010,1,0,0,.0023004,0
"PA",68,1998,1,0,0,.0240906,0
"PA",68,2000,1,0,0,.0197006,0
"PA",68,2002,1,0,0,.0108096,0
"PA",68,2004,1,0,0,.0119033,0
"PA",68,2006,1,0,0,.0103348,0
"PA",68,2008,1,0,0,.0066068,0
"PA",68,2010,1,0,0,.0044442,0
"PA",69,1998,0,31.9458,34.63203,45.65759,37.71476
"PA",69,2000,1,0,0,.0119976,0
"PA",69,2002,1,32.07008,9.96754,17.56181,29.19358
"PA",69,2004,1,8.113214,14.70889,8.550892,29.72983
"PA",69,2006,1,0,0,.0425351,0
"PA",69,2008,0,2.050456,.2930939,4.401731,31.91189
"PA",69,2010,1,0,0,.0167967,0
"PA",70,1998,1,14.11733,3.953043,4.551451,40.32028
"PA",70,2000,1,31.86306,40.17181,6.772009,48.53014
"PA",70,2002,1,26.07067,29.1847,20,38.48971
"PA",70,2004,1,12.5115,4.291176,10.49213,44.98515
"PA",70,2006,0,44.68058,49.95235,30.80264,49.7629
"PA",70,2008,0,65.14338,61.32148,63.94273,51.38474
"PA",70,2010,1,48.09412,87.1562,74.63357,52.45757
"PA",71,1998,0,50.86763,59.5574,51.26672,69.51781
"PA",71,2000,0,99.53622,100,100,73.64104
"PA",71,2002,0,50.78747,62.63646,56.75468,56.92395
"PA",71,2004,0,100,100,100,73.12111
"PA",71,2006,0,100,100,100,78.25253
"PA",71,2008,0,36.84658,84.69447,75.14625,50.35356
"PA",71,2010,1,59.76682,93.29245,66.90438,50.5011
"PA",72,1998,0,100,100,100,78.88391
"PA",72,2000,0,54.21721,67.6,29.62963,77.85352
"PA",72,2002,0,40.54274,75.7316,3.734698,69.33092
"PA",72,2004,0,77.30551,89.47369,53.14685,76.53557
"PA",72,2006,0,50.10675,89.13044,45.24046,74.28834
"PA",72,2008,0,46.85617,66.20792,52.6488,52.70585
"PA",72,2010,1,100,100,100,100
"PA",73,1998,1,100,100,100,100
"PA",73,2000,1,98.64348,97.88437,96.98154,72.97845
"PA",73,2002,0,80.35675,88.30135,82.86414,68.05284
"PA",73,2004,1,100,100,100,100
"PA",73,2006,1,87.38465,94.32121,84.21559,70.99368
"PA",73,2008,1,100,100,100,100
"PA",73,2010,1,100,100,100,61.04507
"PA",74,1998,1,100,100,100,100
"PA",74,2000,1,64.97157,91.34008,34.20682,70.55175
"PA",74,2002,1,84.62934,97.65359,66.88818,68.26147
"PA",74,2004,1,96.15984,97.34283,94.92949,73.00425
"PA",74,2006,1,75.85853,71.68743,58.02675,63.25907
"PA",74,2008,1,73.25843,73.14918,61.15109,63.38234
"PA",74,2010,1,40.41661,66.51803,23.60564,51.97687
"PA",75,1998,1,100,100,100,100
"PA",75,2000,0,82.02271,96.21928,77.22102,74.34524
"PA",75,2002,1,100,100,100,100
"PA",75,2004,1,100,100,100,100
"PA",75,2006,0,74.77602,97.8531,51.88857,61.28663
"PA",75,2008,0,75.99852,99.26546,68.55885,47.23539
"PA",75,2010,1,39.83492,37.1526,43.1386,27.90452
"PA",76,1998,1,33.69272,42.68293,14.16949,60.76653
"PA",76,2000,1,62.57129,78.42598,48.67909,59.75378
"PA",76,2002,1,71.94503,49.65543,42.77908,68.99627
"PA",76,2004,1,96.1842,100,97.17008,68.15547
"PA",76,2006,1,100,100,100,100
"PA",76,2008,1,77.70803,99.63898,54.14698,68.99953
"PA",76,2010,1,67.14537,93.41792,65.23925,60.6195
"PA",77,1998,1,0,0,.0024254,0
"PA",77,2000,0,11.43257,10.90029,10.86154,32.28291
"PA",77,2004,0,37.42091,5.744681,39.26403,41.13534
"PA",77,2006,0,51.3218,64.38289,23.43955,59.02785
"PA",77,2008,1,84.71848,100,63.05658,69.61212
"PA",77,2010,1,41.39684,53.1489,13.28745,56.33638
"PA",78,1998,1,0,0,.0164582,0
"PA",78,2000,1,0,0,.0106655,0
"PA",78,2002,1,18.05202,5.702842,17.51342,22.49491
"PA",78,2004,1,0,0,.0050061,0
"PA",78,2006,0,7.897936,0,10.34721,31.47828
"PA",78,2008,1,0,0,.0058473,0
"PA",78,2010,1,0,0,.0037036,0
"PA",79,1998,1,0,0,.0024877,0
"PA",79,2000,1,0,0,.0020897,0
"PA",79,2002,1,0,0,.0014183,0
"PA",79,2004,0,17.55556,8.727646,16.37855,31.06403
"PA",79,2006,1,0,0,.0028607,0
"PA",79,2008,1,0,0,.0025532,0
"PA",79,2010,1,0,0,.0027705,0
"PA",80,1998,1,0,0,.0239751,0
"PA",80,2000,1,0,0,.0109493,0
"PA",80,2002,0,15.71294,2.450778,21.26616,17.65067
"PA",80,2004,1,0,0,.003558,0
"PA",80,2006,1,0,0,.001817,0
"PA",80,2008,1,0,0,.0028609,0
"PA",80,2010,1,0,0,.0031393,0
"PA",81,1998,1,0,0,.0129016,0
"PA",81,2000,1,22.31444,20.81914,29.33926,29.03892
"PA",81,2002,1,0,0,.0076156,0
"PA",81,2004,1,0,0,.010004,0
"PA",81,2006,0,32.42096,21.3579,34.9713,35.21283
"PA",81,2008,1,0,0,.0075155,0
"PA",81,2010,1,0,0,.0377216,0
"PA",82,1998,1,0,0,.0084417,0
"PA",82,2000,1,0,0,.0077447,0
"PA",82,2002,0,37.61213,50.86957,45.65989,37.81827
"PA",82,2004,1,0,0,.0070488,0
"PA",82,2006,1,32.73915,9.245228,37.67494,41.76615
"PA",82,2008,1,0,0,.0141623,0
"PA",82,2010,1,0,0,.0192641,0
"PA",83,1998,1,0,0,.0092902,0
"PA",83,2000,0,53.34763,55.35601,41.42112,41.61933
"PA",83,2002,1,0,0,.0021032,0
"PA",83,2004,1,0,0,.0030887,0
"PA",83,2006,1,27.96757,19.32757,37.57211,40.47646
"PA",83,2008,0,17.55118,32.66048,22.06296,57.74792
"PA",83,2010,0,76.1863,83.18307,67.53471,52.3795
"PA",84,1998,1,0,0,.004448,0
"PA",84,2000,0,4.061252,1.826256,5.67624,18.55506
"PA",84,2002,1,0,0,.0040177,0
"PA",84,2004,1,0,0,.0011721,0
"PA",84,2006,0,10.78835,12.22193,9.58172,36.63166
"PA",84,2008,1,0,0,.990099,0
"PA",84,2010,1,0,0,.0018385,0
"PA",85,1998,1,0,0,.0148456,0
"PA",85,2004,1,0,0,.0121997,0
"PA",85,2006,0,37.25648,24.36548,51.26792,32.00284
"PA",85,2008,0,41.82451,0,40.25974,29.55245
"PA",85,2010,0,6.829731,32.96277,6.40491,27.47379
"PA",86,1998,1,0,0,.0097982,0
"PA",86,2004,0,0,0,.0058042,0
"PA",86,2006,1,0,0,.0110497,0
"PA",86,2008,1,0,0,.0087904,0
"PA",86,2010,1,0,0,.0108038,0
"PA",87,1998,1,0,0,.0010708,0
"PA",87,2000,0,5.725714,2.229783,4.901961,22.32038
"PA",87,2002,0,2.905323,.886124,1.710359,22.14662
"PA",87,2004,0,48.28602,40.97674,49.65017,39.42038
"PA",87,2006,1,6.586664,0,6.278778,33.73953
"PA",87,2008,1,0,0,.0050785,32.34021
"PA",87,2010,1,7.455452,.0007066,8.912189,28.66126
"PA",88,1998,1,0,0,.0027626,20.30223
"PA",88,2000,0,10.90735,1.67248,10.84257,23.01103
"PA",88,2002,0,2.252021,.358054,2.939672,22.51415
"PA",88,2004,1,2.901104,.7938713,2.512271,27.4741
"PA",88,2006,1,1.259214,0,0,28.4941
"PA",88,2008,0,42.08279,1.036875,49.86485,36.29834
"PA",88,2010,1,0,0,.0046571,0
"PA",89,1998,1,44.06614,79.85149,53.00153,56.26889
"PA",89,2000,1,83.70553,99.49444,92.29847,63.47075
"PA",89,2002,1,67.051,99.20741,80.62267,51.43802
"PA",89,2004,0,13.82599,34.65578,35.80868,39.66075
"PA",89,2006,0,29.70634,3.093572,24.59199,30.09563
"PA",89,2008,1,0,0,.0137912,0
"PA",90,1998,1,0,0,.0145433,0
"PA",90,2000,1,0,0,.1426534,0
"PA",90,2002,1,0,0,.0101926,0
"PA",90,2004,1,0,0,.0103616,0
"PA",90,2006,1,0,0,.0048223,46.004
"PA",90,2008,1,0,0,.0110485,0
"PA",90,2010,1,0,0,.0666223,0
"PA",91,1998,0,44.58523,15.35088,66.82635,29.02461
"PA",91,2000,0,10.56314,0,27.80761,25.8734
"PA",91,2002,0,8.961049,0,7.443338,25.47258
"PA",91,2004,0,15.44677,0,29.36844,26.23072
"PA",91,2006,0,35.05383,9.280743,35.8523,44.41064
"PA",91,2008,1,0,0,.0046866,0
"PA",91,2010,0,35.84294,55.6597,37.09344,30.26748
"PA",92,2002,0,19.67364,19.04762,29.91152,22.7753
"PA",92,2004,0,20.66416,4.407228,48.652,24.67386
"PA",92,2006,0,1.355659,0,.8374835,29.17328
"PA",92,2008,1,0,0,.0048621,0
"PA",92,2010,1,0,0,.0061009,0
"PA",93,1998,0,8.471157,17.55853,12.88336,28.25839
"PA",93,2000,1,0,0,.0169131,0
"PA",93,2002,1,0,0,.0152627,0
"PA",93,2006,1,0,0,.0188288,0
"PA",93,2008,1,7.357043,.4314995,10.10101,30.75876
"PA",93,2010,1,14.03165,3.530128,26.04874,28.41283
"PA",94,1998,1,0,0,.0083181,0
"PA",94,2000,1,0,0,.0089386,0
"PA",94,2002,1,0,0,.0101389,0
"PA",94,2004,1,0,0,.0070783,0
"PA",94,2006,0,10.90814,3.255208,10.43569,26.51633
"PA",94,2008,1,2.274853,0,2.915983,26.80145
"PA",94,2010,0,37.71097,25.68403,67.2238,28.17594
"PA",95,1998,0,60.61641,84.89209,65.23392,60.94511
"PA",95,2000,0,99.82968,100,100,65.88475
"PA",95,2002,1,100,100,100,100
"PA",95,2004,1,100,100,100,100
"PA",95,2006,0,62.05544,98.82938,91.23172,58.28259
"PA",95,2008,1,99.37808,100,98.63885,75.06715
"PA",95,2010,1,100,100,100,100
"PA",96,1998,0,55.03738,81.23367,67.7091,57.23984
"PA",96,2000,1,58.54533,83.48611,53.17554,60.5631
"PA",96,2002,0,80.65374,91.57065,74.79173,61.23177
"PA",96,2004,0,90.45422,97.22386,89.06127,65.74299
"PA",96,2006,0,59.07508,97.53829,79.49917,63.00961
"PA",96,2008,1,100,100,100,100
"PA",96,2010,0,94.90424,99.48568,90.95457,61.98362
"PA",97,1998,1,0,0,.1085776,0
"PA",97,2000,1,0,0,.2493766,0
"PA",97,2006,0,9.900384,2.994012,7.948057,38.08692
"PA",97,2008,1,0,0,.0036582,0
"PA",97,2010,1,13.74848,2.436054,14.32328,27.77376
"PA",98,1998,1,23.5272,17.51825,7.614213,31.72621
"PA",98,2000,1,30.70296,4.878048,29.47984,31.1026
"PA",98,2002,0,8.216114,0,2.830324,25.21415
"PA",98,2004,1,0,0,.0053753,0
"PA",98,2006,1,0,0,.0042228,0
"PA",98,2008,1,4.823594,0,3.98709,31.36959
"PA",98,2010,1,0,0,.0175254,0
"PA",99,1998,1,0,0,.0263089,0
"PA",99,2000,1,0,0,.086881,0
"PA",99,2002,0,46.83734,2.409638,49.38034,21.95859
"PA",99,2004,0,0,0,.0115929,0
"PA",99,2006,1,22.63037,8.56531,16.37167,25.59882
"PA",99,2008,1,0,0,.0594884,0
"PA",99,2010,1,0,0,.3322259,0
"PA",100,1998,1,.2725554,.0619051,.3641701,23.46733
"PA",100,2000,1,.7052786,0,1.212385,26.50265
"PA",100,2002,0,7.145372,2.859496,4.177685,24.64416
"PA",100,2004,1,0,0,.0025169,0
"PA",100,2006,0,0,0,.0015721,0
"PA",100,2008,1,0,0,.0062031,0
"PA",100,2010,1,0,0,.011092,0
"PA",101,1998,1,0,0,.010009,0
"PA",101,2002,0,22.68109,35.25836,10.52116,32.99058
"PA",101,2008,1,0,0,.0029218,0
"PA",101,2010,1,0,0,.0194326,22.90321
"PA",102,1998,0,18.73413,17.84314,10.563,28.16187
"PA",102,2000,0,25.95786,27.05909,21.92343,35.26953
"PA",102,2002,0,4.074298,0,5.274179,22.21164
"PA",102,2008,1,0,0,.0154931,0
"PA",102,2010,1,0,0,.0229832,0
"PA",103,1998,1,100,100,100,100
"PA",103,2000,1,100,100,100,100
"PA",103,2002,1,95.70972,100,96.41805,62.54274
"PA",103,2004,1,100,100,100,100
"PA",103,2006,1,95.00401,100,81.9987,72.49658
"PA",103,2008,1,100,100,100,100
"PA",103,2010,1,100,100,100,100
"PA",104,1998,1,0,0,.0006719,0
"PA",104,2000,0,4.077229,2.143268,2.531885,34.25204
"PA",104,2002,1,0,0,.0001932,38.59767
"PA",104,2004,1,0,0,.0015417,0
"PA",104,2006,0,7.888228,1.651747,9.12263,43.37812
"PA",104,2008,0,4.59188,1.567216,6.309364,40.3392
"PA",104,2010,1,19.95629,12.0264,40.98777,49.31579
"PA",105,1998,1,8.658961,3.119759,6.561587,31.93108
"PA",105,2000,1,1.700891,.8417509,0,24.48424
"PA",105,2002,1,0,0,.0020482,0
"PA",105,2006,1,10.91535,9.608361,5.79584,32.31416
"PA",105,2008,1,0,0,.005406,0
"PA",105,2010,1,0,0,.0043129,0
"PA",106,1998,1,0,0,.0071043,0
"PA",106,2002,0,0,0,.0019267,0
"PA",106,2004,0,16.96745,15.01462,16.33886,40.31634
"PA",106,2006,1,0,0,.0040611,0
"PA",106,2008,0,29.39901,12.51956,34.59792,36.87753
"PA",106,2010,0,30.69292,18.33895,46.86821,30.39452
"PA",107,1998,1,100,100,100,100
"PA",107,2000,1,100,100,100,71.018
